-0.0680531710 0.0173878148 -0.0652945414 0.0709356889 0.0092020929 -0.0171109363 -0.0328464918 0.0048017129 -0.0733469352 0.0706926808 -0.0106255040 -0.0759194791 0.0159737691 0.0183059424 -0.0092291683 0.0171937048 0.0815259889 0.0091656968 -0.0376749821 0.0234772637 -0.0037299693 0.0205262825 0.0103469640 -0.0566553026 0.0733455047 0.0141812563 -0.0550638363 -0.0767124221 -0.0837852657 0.0673448369 -0.0458322205 -0.0443959385 0.0359202474 0.0070399046 0.0427384451 -0.0425301641 0.0719775334 0.0579872355 -0.0629913062 0.0018517375 -0.0789630711 0.0382050872 0.0067926943 -0.0120007992 -0.0346040539 0.0787214115 0.0075042993 0.0528180972 -0.0214478001 -0.0226950273 -0.0817098543 0.0609895214 0.0208031982 0.0748082623 -0.0344798341 -0.0215909109 -0.0198449418 -0.0226349644 0.0652966574 -0.0624227747 -0.0020970851 0.0561099127 0.0277697667 0.0837237015
0.0790798441 -0.0562710315 0.0290171728 -0.0155583322 0.0202784091 0.0768673494 -0.0823086873 -0.0733482763 0.0210228562 0.0683499798 0.0353398621 -0.0690606833 -0.0718979388 0.0707212016 0.0068373531 0.0559014305 0.0581405833 -0.0208627656 0.0338750035 -0.0578418821 0.0230030715 -0.0385391228 -0.0608810447 -0.0138413236 -0.0458416492 0.0062286556 -0.0789399296 0.0439405963 0.0770384297 0.0811376497 0.0531635061 0.0545009598 0.0719209388 -0.0164797679 0.0476848856 0.0349277779 -0.0110380501 -0.0591694713 -0.0781118274 -0.0188237950 -0.0222430937 -0.0155271068 0.0503582284 0.0817317888 0.0399736837 -0.0721161738 0.0486659780 -0.0777804628 0.0839830562 0.0561867431 -0.0480979308 -0.0508849025 -0.0196419284 0.0591871515 0.0509963110 0.0302619711 -0.0211327821 -0.0706104785 -0.0832981914 -0.0782013312 0.0300559551 -0.0486253314 -0.0233374834 -0.0199521333
0.0726687163 -0.1118744984 -0.0765831620 0.0779228359 0.0236050207 -0.0388346426 0.0041124308 -0.0451593623 0.0557989664 0.1420105249 -0.0817101523 -0.0443195254 -0.0479856990 -0.0050310884 0.0599512644 0.0190056432 -0.0582079440 -0.0654800013 0.0079479497 -0.0342192054 -0.0731463656 -0.0965301096 0.0057751215 -0.0019499063 -0.0295904409 -0.0105168745 -0.0087882373 0.0151012158 -0.0396132171 -0.0314062722 -0.0682375133 0.0492884777 0.1013734192 0.0067571546 -0.0401478112 0.0044376771 0.0073476583 -0.0487792753 0.0266511068 -0.1234695390 0.0890118331 -0.1232270673 0.0604692288 -0.0752025843 -0.0399087593 -0.0224001221 0.0920230374 -0.0078030028 -0.0258419830 -0.0126035810 0.0527938008 0.0973065048 0.0105094761 0.0116327712 0.1355398893 0.0714410320 0.0218430161 -0.0067983260 -0.0092653222 -0.0096307890 -0.0260142181 -0.0149533935 0.0500766151 -0.0240276624
0.0620603934 -0.0523863509 0.0129260598 0.0381095149 -0.0005759656 0.0203662608 0.1035461053 0.0040872023 0.0111237848 0.0976561978 0.0044380203 -0.0631297603 -0.1547308415 0.0563982688 0.1070813164 -0.1312011927 -0.0898613557 -0.0621031858 -0.1045847237 -0.1204959750 -0.1506266147 -0.0767550543 0.0794246346 0.0118753165 0.0343584418 -0.0578213707 -0.0079159709 0.0036541831 0.0564316139 0.0397311375 -0.0772104859 0.0606366433 0.1250533164 -0.0502512418 0.0538996719 0.0496691167 0.0673157051 -0.0683423653 0.1141523942 -0.0314501300 0.0109517518 -0.0627513826 0.0252184272 -0.0404763743 -0.0271938723 -0.1097905189 0.0825812593 -0.0085403798 0.0078240307 0.0366640612 0.0526801795 0.0084192799 -0.0344223157 0.0457075052 0.0491621308 0.0915456191 -0.0539055318 -0.0151731065 -0.0812635645 0.0590588264 -0.0080708023 0.0327995233 0.1066358015 -0.0328421146
0.0371139534 -0.0107363109 0.0699542388 -0.0038534738 0.0281122625 0.0034828684 -0.0083993133 0.0700487271 0.0076772869 0.1082109138 0.0349778421 0.0118221240 -0.0062608891 0.0525675304 0.0608790927 -0.0626617894 0.1057703346 0.0440936238 -0.0220778529 -0.0121581675 -0.0460226797 0.0490779392 0.0796090439 0.0319054648 -0.0843605995 -0.0064764176 0.0387112945 0.0502899550 -0.0311220624 -0.0778280795 0.0196666699 0.0581069738 -0.0413969271 -0.0672390312 0.0630303845 0.0653194711 -0.0209919848 -0.0004602653 0.0461632311 -0.0442615151 0.0450179018 0.0218602065 -0.0337921754 0.0543902814 0.0132492250 0.0012999333 -0.0530369468 0.0702890679 -0.0541554056 -0.0212000608 0.0098430365 0.0321547948 0.0768056735 -0.0515982695 0.0528504699 0.0599055178 0.0213228613 -0.0805926248 -0.0591696650 0.0261538811 -0.0232531726 -0.0445486084 -0.0455194451 0.1090403944
-0.0595116615 -0.0763793513 -0.0526931025 -0.0666733831 -0.0172870383 0.0205554459 0.0576420575 -0.0193488076 0.0141448975 -0.0726436749 0.0389776826 0.0352506302 0.0651298389 0.0678988546 0.0191499237 0.0101298466 -0.0617839992 0.0414699838 0.0289500263 0.0459079407 0.0736013427 -0.0388653055 0.0135086849 -0.0064523220 -0.0237261578 -0.0058543663 0.0725926086 -0.0543755144 -0.0180606470 0.0131503558 0.0579054505 -0.0770241171 -0.0116371959 -0.0089683952 0.0258491039 0.0028946027 -0.0379029326 0.0757775232 0.0438551828 -0.0156744029 -0.0200489499 0.0072144200 -0.0177636147 -0.0220394321 -0.0452203304 0.0829325095 -0.0426244773 -0.0275159329 0.0378790237 -0.0804114267 0.0531296618 0.0544592515 -0.0327184051 0.0093856975 0.0738468692 0.0771030039 -0.0606843457 -0.0292353109 -0.0056286706 -0.0848482400 0.0738606527 0.0512122139 0.0450957119 -0.0540094823
0.0168046951 -0.0074460953 0.0324946493 0.0768006518 0.0303333327 0.0261405781 -0.0136894733 0.0036780089 0.0456576720 0.0432065949 -0.0273843147 0.0391395837 0.0125313476 -0.0469139367 -0.0144661516 0.0433652773 -0.0159390718 0.0178744569 0.0730963126 0.0383701175 0.0165132061 0.0383135229 0.0634502992 0.0319160149 0.0601431057 -0.0716507211 -0.0037155449 -0.0091733932 -0.0496477634 -0.0595617592 0.0381527841 -0.0697471425 -0.0085632503 0.0281140283 0.0328963920 0.0839483514 -0.0532847792 0.0798431113 -0.0029629096 0.0241012052 -0.0318249017 0.0812781826 -0.0668476969 -0.0712658092 0.0388127118 -0.0082951188 0.0829397365 -0.0786777288 -0.0295352489 -0.0054202229 -0.0161812529 0.0048818514 -0.0223601907 -0.0057767406 0.0498025790 -0.0094014406 0.0099088028 0.0693971589 0.0738638267 0.0242457390 -0.0023369864 0.0787441805 -0.0449651517 0.0049875230
0.0645401552 0.0011387467 0.0008335933 0.0320208371 -0.0554927886 0.0211384520 -0.0674327984 -0.0570751280 0.0557035580 -0.0446394421 -0.0775014609 -0.0320984311 0.0544129983 -0.0165381730 -0.0407173708 0.0555017665 -0.0320775919 0.0382686257 0.0159784853 -0.0635566562 0.0472381189 0.0482424870 -0.0373494737 0.0234219953 0.0416760519 0.0047516376 -0.0106862262 -0.0806047320 -0.0255794637 -0.0199636668 0.0002731085 0.0256531835 0.0046120137 -0.0598245785 -0.0329555310 -0.0010020360 -0.0201351345 0.0287363902 -0.0629763305 0.0549857393 0.0375013500 0.0147238970 0.0185688585 0.0414667800 0.0635295585 0.0131307244 0.0663696304 0.0121273249 -0.0824220628 -0.0586939529 -0.0437454619 -0.0459775999 0.0071751997 0.0608349219 0.0037868023 -0.0063498840 0.0776116177 -0.0636606961 0.0615757033 -0.0254436359 0.0184206143 -0.0332845300 0.0246917382 -0.0097230375
-0.0357285850 -0.0476920418 0.0316115990 0.0176107213 -0.0189244673 -0.0820340365 0.0747765377 -0.0257366151 0.0718841627 0.0637315139 0.0281294286 0.0243115202 0.0726379976 -0.0460786559 0.0560814962 0.0040489808 0.0013413057 0.0058181733 -0.0372319706 0.0362884328 0.0357550979 -0.0634140447 -0.0099081993 0.0550738052 -0.0343154855 0.0046020672 0.0451195911 -0.0727899745 0.0105503947 -0.0494724847 -0.0620994940 -0.0258829333 -0.0266581103 0.0728067383 -0.0389963724 -0.0025581494 -0.0000983253 0.0527782366 0.0832386091 -0.0601733103 0.0589561090 0.0447461382 -0.0766475871 0.0018508732 -0.0091788098 0.0639583096 -0.0376892388 0.0649181083 0.0700824633 -0.0690882802 0.0645411834 0.0768772736 0.0273624733 0.0666577592 -0.0286452398 -0.0085956603 0.0256667659 -0.0466168039 -0.0503418371 0.0175625682 -0.0065841004 -0.0075341985 0.0486567095 -0.0308482163
-0.0758760422 0.0381010473 -0.0311494768 -0.0025226325 -0.0072485954 -0.0470869876 -0.0157009810 0.0582268313 0.0132796690 -0.0739347339 -0.0279978923 -0.0122866780 0.0161576122 -0.0437697470 -0.0167892352 0.0308619365 0.0058390051 0.0808368549 0.0698789433 0.0050026402 -0.0778526813 0.0086518079 -0.0183101520 0.0075634196 0.0641953126 -0.0552853793 0.0797267333 -0.0338414498 -0.0666693151 -0.0727430657 0.0687546059 0.0339096338 0.0033353120 0.0195614696 -0.0185267404 -0.0222766660 0.0735448673 -0.0194645822 -0.0139055178 0.0099889040 -0.0294637531 -0.0820958912 -0.0579145029 -0.0562981479 0.0519067720 -0.0040929988 0.0040569231 0.0262063146 0.0256203189 -0.0092558190 -0.0090671852 0.0800009593 0.0540130809 0.0083701015 0.0819902048 -0.0107950419 -0.0193348899 0.0652543828 -0.0775993243 -0.0832459927 -0.0047612637 -0.0345944278 -0.0642522946 -0.0801605657
-0.0713419169 0.0827294216 -0.0612496734 -0.0182684362 -0.0094415843 0.0061469078 0.0820668712 0.0282863602 -0.0204856917 -0.0208602548 0.0247184932 0.0154792219 -0.0215303823 0.0638442412 0.0379673392 0.0038639531 0.0317025483 0.0122606903 -0.0818515643 -0.0146066546 0.0701377317 -0.0722904503 -0.0327456780 -0.0382714309 -0.0715251565 -0.0593944639 -0.0185601935 -0.0508679971 -0.0019619018 -0.0586341694 0.0282976925 -0.0570035130 -0.0318780690 0.0213108882 -0.0035311431 -0.0265204757 -0.0400861874 0.0105689093 0.0832209066 0.0179479793 -0.0468778573 -0.0188241750 -0.0245531015 -0.0838801041 -0.0594614297 -0.0722137392 -0.0584488437 -0.0626617074 -0.0410033129 -0.0411534011 0.0387070775 0.0102328286 -0.0139739066 0.0688744411 -0.0788477957 0.0216578171 -0.0529056005 -0.0515651181 0.0431315228 0.0560129508 -0.0830959007 -0.0473030992 -0.0756971911 0.0495003536
-0.0763245448 -0.0198458061 -0.0300945565 0.0425699726 -0.0104456916 0.0301869065 -0.0382368155 0.0268746242 0.0062723309 -0.0607604161 0.0561612472 0.0637654439 0.0127894506 0.0460665002 -0.0324118882 0.0516509935 -0.0634526461 -0.0530016832 0.0071761236 0.0603865907 -0.0545099005 0.0412490889 0.0002904534 -0.0262730382 -0.0614549145 -0.0060359836 -0.0512167476 0.0746124908 0.0728962645 -0.0533256084 -0.0706454739 0.0281716287 0.0837314352 -0.0593794808 0.0059974194 0.0354442298 -0.0105454624 0.0736351982 -0.0518343560 -0.0589315221 0.0483277962 -0.0783985928 -0.0293166339 0.0422780886 0.0552634224 -0.0832328945 -0.0207502767 0.0496042296 0.0299649611 0.0781223401 0.0648280606 0.0382790491 -0.0439322740 0.0803356990 -0.0303427763 0.0384452492 0.0557348654 -0.0762993991 -0.0272445343 -0.0083041787 0.0657781586 0.0533903614 0.0194020122 -0.0515172705
-0.0585935973 -0.0656068102 0.0223459303 -0.0362070128 -0.0394069739 0.0722463652 -0.0567687526 0.0056190491 -0.0140972063 0.0000637323 0.0180765092 -0.0275406614 0.0665094331 -0.0652381033 0.0399493501 0.0314707160 0.0411235169 -0.0510926507 -0.0426160358 -0.0553086437 -0.0413027704 0.0100534558 -0.0340330750 0.0123724565 0.0702265725 -0.0837648436 -0.0784025416 -0.0599210039 0.0494380072 -0.0000163838 0.0808117762 -0.0538893081 -0.0794742852 0.0748960301 -0.0714043677 -0.0552962497 0.0073653758 0.0540585890 0.0351432264 0.0686665848 -0.0179764181 0.0274173245 0.0214335620 -0.0818779916 -0.0019812882 0.0092606917 -0.0020791963 -0.0651685148 0.0350026861 0.0652393326 -0.0578800477 -0.0475244634 0.0506769791 -0.0473227911 0.0344422907 0.0797211006 -0.0797309503 -0.0211498886 -0.0005538091 -0.0523410589 0.0587793067 0.0541774407 -0.0529755950 0.0451354608
-0.0722202361 0.0530669764 -0.0550714955 -0.0496295728 0.0298101828 0.0360774547 0.0758486912 0.0340797827 -0.0179990828 0.0705131516 0.0326003581 -0.0269288495 -0.0482277237 -0.0707093701 -0.0245777108 0.0501458868 -0.0116466507 0.0785537586 -0.0343599692 -0.0659159720 0.0439088419 -0.0138115063 0.0189235881 0.0577936545 -0.0108243823 -0.0314639360 -0.0144351870 -0.0502591133 0.0788569674 -0.0206759945 0.0742560998 0.0667526647 0.0081678703 0.0404779166 -0.0472562723 -0.0013144538 0.0195657983 0.0754627064 -0.0346267968 0.0695937350 -0.0791998357 -0.0346431993 -0.0583401024 -0.0204496980 0.0145631358 0.0440111086 -0.0735138506 0.0778898075 0.0479184166 0.0656944886 0.0338382795 0.0279325321 0.0830430910 -0.0521654412 0.0533947125 -0.0338691063 0.0772039220 0.0793769881 -0.0266748555 -0.0495802797 0.0324276090 0.0590961352 -0.0250775553 0.0417925045
0.0106869265 0.0413552150 -0.0119825900 0.0793211535 0.0375511050 -0.0007746965 0.0482432321 0.0545597598 -0.0322509259 0.0783182904 -0.0481891185 -0.0706034005 0.0288163275 0.0729266629 -0.0276101902 0.0220349431 -0.0462546572 0.0248753801 -0.0276001655 -0.0004644096 0.0792424008 0.0724869296 -0.0564557575 -0.0653433353 0.0399830267 0.0279515833 0.0406734124 -0.0536859930 0.0465180799 0.0132012740 -0.0061340556 0.0437357500 0.0612941906 -0.0222905613 0.0117923468 -0.0632843077 -0.0229311734 0.0011948645 -0.0544477552 -0.0593946241 0.0175482705 0.0045749545 0.0126704872 -0.0827254504 0.0444291160 -0.0588858351 0.0112658292 -0.0185467601 -0.0784717277 -0.0028785616 -0.0252106190 0.0519138947 -0.0085111633 0.0093813464 -0.0725443810 -0.0171356797 0.0546359643 0.0050678253 -0.0169851929 -0.0406700037 -0.0206205994 -0.0436564200 -0.0138186663 -0.0734365359
-0.0276717804 -0.0709785819 -0.0165005848 0.0755511597 -0.0169867575 0.0456912741 0.0782592222 -0.0534102619 0.0064225793 -0.0291805416 -0.0468964465 -0.0028121173 -0.0443548858 -0.0528781861 -0.0772589743 -0.0269896165 0.0019328594 -0.0057264641 0.0357038006 -0.0332613662 -0.0333878919 0.0339042023 0.0366629586 -0.0060574636 -0.0015062913 -0.0323799998 -0.0669560358 0.0629187748 0.0406931043 0.0529576764 0.0820949599 0.0309776887 -0.0082940161 0.0666986927 0.0079977810 -0.0760560483 -0.0700133294 0.0564095303 0.0355040953 -0.0467045046 0.0194038376 -0.0105836242 0.0344844237 -0.0147221908 0.0072900280 -0.0197995752 0.0170046836 0.0289811194 0.0689306930 -0.0569403991 0.0097519383 -0.0198117942 -0.0055028126 -0.0788612515 0.0744363740 0.0450857356 -0.0710352808 0.0804368034 -0.0625053644 0.0642682686 0.0375361815 -0.0451765321 -0.0280810185 0.0193155184
0.0138069540 -0.0220989399 0.0022455752 -0.0069677085 -0.0803691894 -0.0242643133 0.0070396662 0.0196014792 0.0014005452 -0.0797206983 0.0621284321 0.0489154831 -0.0445188135 0.0154124349 -0.0140262693 -0.0431358553 0.0812458619 0.0322315320 0.0104451478 0.0718809292 -0.0336540379 0.0016505048 0.0730372891 0.0371684209 -0.0270927176 -0.0663043186 0.0247535110 0.0359834433 -0.0780208185 0.0593079701 -0.0341731980 -0.0502331220 -0.0558650233 0.0041645318 0.0080288723 -0.0139383674 0.0210720152 0.0376450419 0.0523621365 -0.0271061137 -0.0576233864 0.0259130970 0.0127376318 0.0522003993 0.0556976870 -0.0461262651 -0.0826808065 -0.0140216202 0.0258027315 -0.0659250394 0.0617415980 -0.0730691329 -0.0250607096 -0.0215895250 -0.0507178269 0.0182363912 -0.0270697139 -0.0741085559 0.0459887758 0.0014358014 0.0747511014 -0.0135150552 -0.0239301808 0.0371118262
0.0531068966 -0.0375029705 -0.0222642310 0.0107486397 -0.0704501420 0.0424932167 0.0205149502 -0.0451459885 0.0497979596 0.0791505501 0.0606606975 -0.0712784007 -0.0475882366 0.0734745786 0.0187388211 -0.0323798992 0.0087154880 -0.0684431195 0.0518694147 -0.0738143697 0.0812625065 -0.0395215452 0.0354091302 0.0204096064 0.0466339961 0.0013420656 0.0400061458 0.0465062186 -0.0128337964 0.0554410592 -0.0477750897 0.0764265880 -0.0255566835 -0.0205001086 0.0148932189 -0.0254260078 0.0350640938 0.0836445168 -0.0644284338 -0.0158252642 0.0791239068 0.0393962041 0.0257992670 0.0565105006 0.0584486201 -0.0695450306 -0.0580635071 0.0634584799 0.0763280764 0.0089530945 0.0722472146 -0.0322421417 0.0813389942 -0.0210000947 0.0380054042 0.0141840205 0.0076151192 -0.0726838037 0.0548808500 0.0083175600 -0.0053712726 0.0782895759 -0.0525915623 0.0282135829
0.0624778643 -0.0309773088 0.0803296492 -0.0117410868 0.0127300918 -0.0792750046 -0.0420766845 0.0600214973 0.0161459595 -0.0457384065 -0.0745243505 0.0453935787 -0.0455209129 0.0496043637 0.0181018636 -0.0296989158 -0.0131851509 0.0187534988 0.0604507253 -0.0004363954 0.0391412228 0.0172482505 0.0500204340 0.0330903009 0.0716328546 -0.0746210739 0.0331010297 0.0301426724 0.0023325309 0.0385656133 0.0003892854 0.0250610262 -0.0051441267 -0.0014126375 -0.0249224715 0.0093019456 0.0516551211 0.0788361803 0.0646068379 -0.0521199740 0.0710241720 -0.0114650130 -0.0177523270 -0.0118776634 -0.0047210380 0.0143995881 -0.0511176176 0.0787000135 -0.0508666337 -0.0651263371 -0.0256316662 -0.0237985812 -0.0657825097 0.0758169964 -0.0571146980 0.0264162943 -0.0538215041 -0.0449365564 0.0174473971 -0.0391346700 0.0367515385 -0.0740287751 0.0399422571 -0.0205134675
